X,Y,Z,weapon
-814.25696,-467.19202,11512.83,xm1014
-1975.941,400.58875,11780.633,ak47
-1952.9006,412.49078,11784.031,ak47
-1951.7092,413.05966,11784.031,ak47
-1875.1858,344.07697,11776.031,aug
-1891.0177,341.6764,11776.031,aug
-2165.1475,969.80273,11744.031,ak47
-2087.344,916.4785,11829.031,awp
-2631.4746,401.3471,11755.28,ak47
-1327.1793,-691.67035,11488.031,ak47
-1988.938,-1211.8405,11583.504,ak47
-362.20142,-1037.1628,11786.246,ak47
-1027.8533,-1202.8146,11776.031,aug
-979.039,-1235.6044,11756.083,aug
-938.58154,-1321.1676,11766.048,aug
-1382.9688,1087.9688,11777.031,ak47
-1495.277,960.4811,11776.031,awp
-1688.3048,868.5752,11776.031,aug
-1725.383,899.13934,11776.031,aug
-340.95654,-90.355286,11872.031,usp_silencer
-789.545,-1308.1766,11648.031,usp_silencer
-1975.7401,-171.48364,11552.031,mp9
-50.746033,-627.31683,11904.031,mp9
-1385.4679,888.6598,11776.031,ak47
-594.65283,-742.12427,11782.169,m4a1
-198.23987,83.93752,11776.031,hegrenade
-442.49426,229.477,11776.031,m4a1_silencer
-1565.9691,942.96674,11902.094,m4a1_silencer
-1710.4073,606.15063,11776.031,mp9
-1016.9066,-1344.3179,11784.031,m4a1_silencer
-1839.2372,-358.57556,11552.031,m4a1_silencer
-1164.5328,-862.21454,11776.031,awp
-1098.2485,-736.70917,11776.031,awp
-19.012024,-684.12573,11904.031,m4a1_silencer
-775.56116,-1143.8296,11648.031,m4a1_silencer
-655.4457,-528.0292,11799.031,awp
-491.60742,-242.39429,11776.031,m4a1_silencer
-382.1577,-285.78973,11776.031,m4a1_silencer
-1109.2642,-1167.0227,11776.031,m4a1_silencer
-604.73535,-1103.1681,11776.031,awp
-2081.783,-69.72284,11553.207,ak47
-1865.778,-536.49866,11552.031,m4a1_silencer
-653.3339,-1141.7001,11648.031,mp9
-67.060974,-811.693,11776.031,mp9
-1135.1017,-888.7319,11776.031,m4a1
-233.63855,-132.76904,11776.031,m4a1_silencer
-212.49292,138.4243,11776.031,inferno
-375.3985,-194.00336,11776.031,m4a1
-244.5224,-3.182251,11873.031,m4a1_silencer
-1708.2909,693.92615,11776.031,ak47
-1480.8069,625.9215,11874.031,awp
-1683.88,513.0803,11840.022,ak47
-1525.216,966.1464,11776.031,m4a1_silencer
-1719.0222,559.238,11776.031,m4a1_silencer
-2147.9854,970.5979,11744.031,m4a1_silencer
-2153.4478,969.8309,11744.031,m4a1_silencer
-2156.2063,973.8706,11744.031,m4a1_silencer
-2375.5764,1046.3201,11748.859,ak47
-2367.6018,1046.7198,11748.908,ak47
-900.3499,-1279.9247,11746.031,m4a1
-1029.2096,-1202.0508,11776.031,m4a1
-1033.2383,289.66357,11776.031,ak47
-1675.3861,863.1394,11776.031,m4a1
-1684.0837,981.9064,11755.271,m4a1
-1072.068,-623.22534,11776.031,usp_silencer
-1117.7375,-655.87585,11776.031,usp_silencer
-1109.2172,-655.1006,11776.031,usp_silencer
-303.9588,-210.95544,11776.031,usp_silencer
-1973.9152,801.03125,11776.031,usp_silencer
-2470.2544,-115.89807,11702.586,mp9
-1684.4994,829.72156,11776.031,m4a1
-1780.109,966.1581,11744.031,mp9
-1229.4597,964.23517,11776.031,mp9
-94.18933,-1321.5004,11776.031,deagle
-656.94965,-803.1901,11596.83,ak47
-1017.8694,-1221.8829,11776.031,ak47
-1356.402,967.9682,11776.031,hegrenade
-2050.7454,1091.7755,11754.587,ak47
-1800.4836,875.6656,11776.031,ak47
-1395.6696,881.55035,11776.031,m4a1_silencer
-965.83966,9.191146,11776.031,m4a1
-2611.055,594.8266,11752.265,m4a1_silencer
-516.00793,-1438.2072,11776.031,awp
-567.33716,-638.9488,11776.031,ak47
-489.62866,-483.36877,11776.031,m4a1_silencer
-330.45007,-638.663,11879.031,ak47
-2470.9688,-89.80731,11712.031,m4a1_silencer
-1118.4374,-1205.0688,11776.031,mp9
-1951.8562,-28.572266,11552.031,ak47
-1953.1053,-23.734253,11552.031,ak47
-1665.5787,700.41785,11776.031,mp9
-73.713196,-918.9646,11776.031,m4a1_silencer
-255.7995,-651.72284,11826.031,m4a1_silencer
-1218.2017,893.1145,11776.031,mp9
-1534.4481,912.3705,11781.674,ak47
-1515.014,525.08685,11908.031,ak47
-2215.2686,200.27852,11809.637,m4a1_silencer
-2393.766,-54.156616,11552.031,m4a1
-2390.1045,-64.634094,11552.031,m4a1
-2385.2363,-59.23932,11552.031,m4a1
-2397.5085,166.70679,11749.031,m4a1_silencer
-1314.0054,-706.6286,11488.031,m4a1_silencer
-1765.039,-1339.3336,11776.031,m4a1_silencer
-2240.0881,540.1493,11748.419,m4a1_silencer
-2129.151,935.4402,11797.031,ak47
-2633.964,579.80383,11755.92,m4a1
-1165.9719,-810.4149,11776.031,m4a1
-103.53082,19.354929,11776.031,m4a1_silencer
-113.64545,20.53984,11776.031,m4a1_silencer
-63.415405,-424.13702,11830.031,m4a1_silencer
-1843.8201,1096.969,11755.921,m4a1
-2229.1736,206.68668,11809.637,m4a1
-338.46692,-1084.3837,11776.031,m4a1
-163.08563,-694.7922,11775.631,m4a1
-1756.089,580.9201,11776.031,m4a1
-932.2707,17.096226,11776.031,awp
-793.2871,814.00684,11776.031,m4a1_silencer
-1791.2186,609.09674,11776.031,m4a1_silencer
-1676.3575,935.01624,11786.031,m4a1_silencer
-1723.0416,838.69434,11776.031,m4a1_silencer
-1068.6343,-641.96594,11776.031,usp_silencer
-68.57703,-409.00415,11830.031,usp_silencer
-520.01483,-1050.7493,11776.031,elite
-341.82886,-771.3095,11776.031,elite
-1397.6581,-601.229,11488.031,usp_silencer
-673.69275,-1358.067,11648.031,m4a1_silencer
-661.58167,-1355.8672,11648.031,m4a1_silencer
-1128.7042,-720.2443,11776.031,m4a1
-327.4663,-1114.4845,11776.031,mp9
-246.31836,-582.71967,11774.031,m4a1_silencer
-1768.3699,372.05743,11776.031,mp9
-1320.253,958.61633,11776.031,m4a1_silencer
-1249.961,897.24066,11776.031,ak47
-2439.8896,66.23479,11713.652,m4a1_silencer
-311.6255,-1106.637,11776.031,m4a1_silencer
-2328.6711,1096.5698,11755.818,m4a1_silencer
-1047.9686,-1313.3859,11784.031,m4a1
