X,Y,Z,weapon
65.03137,-40.234375,-415.96875,glock
711.5158,-1210.942,-415.96875,ak47
372.83655,-1471.9685,-415.96875,galilar
712.9732,-811.1803,-399.96838,ak47
897.94476,-1101.2207,-415.96875,galilar
650.3633,-1749.178,-415.96875,awp
29.441244,-462.23413,-415.96875,ak47
29.441244,-462.23413,-415.96875,ak47
-196.46045,-592.5498,-415.96875,ak47
-162.0332,-595.21674,-415.96875,ak47
196.65224,-688.1101,-415.96875,ak47
102.32841,-1359.3411,-415.96875,ak47
96.59026,-1340.4149,-415.96875,ak47
207.34296,-1192.7515,-415.96875,ak47
147.34569,-1205.2394,-415.96875,ak47
156.44164,-1192.1198,-415.96875,ak47
215.68416,-1518.5446,-38.43091,ak47
775.8174,-1423.1417,-607.96875,tec9
76.580284,44.02188,-415.96875,galilar
462.46445,75.60868,-639.96875,ak47
732.42053,-143.50537,-639.96875,ak47
571.9262,-1228.2097,-752.96875,ak47
512.6621,-606.60834,-767.96875,galilar
494.17267,-560.0316,-767.96875,ak47
578.4998,-595.62775,-767.96875,ak47
1218.329,-1005.4322,-767.96875,ak47
1057.9314,-565.5556,-597.96875,awp
892.23425,-1879.1013,-415.96875,tec9
1452.343,-1902.1819,-415.96875,ak47
761.07666,-881.04034,-399.96826,ak47
171.88396,-1272.3345,-415.96875,glock
547.9101,-747.9766,-399.96875,glock
315.4014,-967.21356,-391.96875,glock
348.5526,-1423.5526,-415.96875,glock
1512.5863,-1928.6125,-639.96875,galilar
1243.3868,-1991.8687,-639.96875,ak47
628.90454,-1511.0797,-415.46875,ak47
324.12924,-1257.2085,-415.96875,tec9
884.15564,-1259.6066,-415.96875,tec9
381.4003,-2164.7412,-415.96875,deagle
1514.5043,-615.5843,-415.96875,ak47
284.03128,-934.88495,-391.96875,ak47
559.74243,-1219.1565,-415.96875,galilar
697.2855,-1244.9271,-415.96875,ak47
320.0286,-640.7833,-415.96875,ak47
1293.8523,-1957.8265,-639.96875,ak47
1128.0605,-1813.9161,-634.96875,ak47
536.6262,-592.2878,-399.96875,ak47
295.40326,-945.2685,-391.96875,awp
284.9111,-934.0189,-391.96875,awp
926.963,-1777.6116,-415.96875,tec9
692.08264,-1706.3759,-415.96875,deagle
693.7924,-1405.5801,-415.96875,deagle
373.54996,-1014.2591,-391.96875,deagle
20.475723,-1341.7683,-415.96875,ak47
1041.857,-1550.6823,-407.96875,ak47
