X,Y,Z,weapon
2030.6362,160.09691,160.03125,ak47
-410.46985,31.40639,192.53125,ak47
314.52417,-302.05103,98.03125,ak47
939.72296,-750.8717,96.06746,ak47
673.7076,2119.55,138.82689,awp
1217.6732,2924.3254,128.03162,ak47
10.09909,811.2807,80.03125,ak47
188.30582,1283.6115,100.05992,ak47
322.68558,1888.3234,137.03125,ak47
946.7298,1901.6793,144.63403,awp
739.4046,2112.3477,136.03131,ak47
567.5282,1880.0288,136.03125,p250
617.3956,1958.9862,136.03125,glock
1007.64355,3269.0813,128.03125,glock
897.3454,2184.453,136.36629,p250
51.072266,2541.621,161.03125,glock
1107.4978,-674.94354,128.03125,mac10
808.1419,-622.9964,96.28635,mac10
847.03845,-617.5457,96.28635,mac10
873.0828,181.73363,171.80917,galilar
1703.9545,128.84041,184.03125,mac10
855.03076,2414.2815,140.0843,galilar
812.3088,2164.4758,136.03131,ak47
827.92523,2601.9849,136.03146,galilar
1388.3895,970.11835,159.0415,ak47
1327.7831,326.9665,128.03125,awp
414.3861,1760.6787,188.06248,ak47
136.91254,616.14325,81.398926,ak47
1200.9377,-228.3327,260.03125,tec9
831.0199,2208.0632,136.03128,ak47
75.251,1349.7247,100.66798,ak47
1894.6276,99.37073,131.30374,ak47
1830.102,405.55032,161.0312,glock
2051.2793,489.23563,160.03125,glock
2106.631,-35.447205,124.51782,ak47
2089.053,-116.461426,256.64816,galilar
1323.5952,312.30542,128.03125,m4a1_silencer
1842.9119,380.2658,161.13121,ak47
595.0835,2724.7163,159.79636,ak47
489.25693,2997.226,161.53125,ak47
287.03625,2462.9436,168.45941,ak47
1294.5643,327.29947,129.53125,galilar
1289.3827,584.41876,125.03125,deagle
861.97473,2031.5255,136.17465,glock
597.0193,2941.5625,201.03125,glock
682.9305,2013.0377,136.03128,mac10
778.4285,2335.5708,136.03146,mac10
73.986786,571.1364,81.70306,ak47
1876.7825,631.1663,159.99367,ak47
1950.8435,586.0617,213.91232,ak47
2453.909,208.06935,128.11342,ak47
1870.6959,-223.5625,313.39682,mac10
2105.6946,-225.47394,252.3337,m4a1
2044.6875,-151.84204,262.03125,ak47
2006.047,-221.25946,256.03125,ak47
1459.4999,690.0124,126.52773,ak47
1325.6603,758.3551,139.02412,ak47
1306.727,802.52344,141.91927,ak47
1802.0421,2719.284,124.031845,ak47
327.5357,3066.1284,168.45941,ak47
493.07867,1869.123,136.03123,ak47
489.34546,1872.1556,136.03123,ak47
1611.761,1138.9341,163.47595,ak47
715.624,474.01987,100.05035,ak47
1834.1302,-189.97644,260.03125,ak47
1473.4453,107.33053,132.03125,ak47
1880.8208,28.851824,125.20792,ak47
1987.3542,37.609577,125.65437,ak47
1970.7618,32.818485,125.51868,ak47
37.241257,904.74615,80.75058,ak47
944.18524,2737.3987,133.37212,ak47
288.74133,3031.0657,161.69981,ak47
633.4076,2540.5935,200.40224,ak47
1323.6011,577.2919,125.03125,ak47
1410.6315,882.58026,143.89197,ak47
1121.3771,-110.1958,295.3845,ak47
2000.9258,199.59424,160.03125,ak47
2344.046,1235.9725,180.03125,ak47
660.1603,2956.8994,144.17825,glock
466.986,3032.1174,160.5406,glock
793.22644,2679.0903,136.0315,glock
1162.9624,2708.0706,125.13523,glock
80.72011,2526.495,161.03125,glock
1025.3424,1867.5344,144.03125,mac10
1023.2654,1859.1282,144.03125,mac10
904.00824,2178.2852,136.36629,ak47
700.6799,1941.1677,136.03127,inferno
737.0038,2210.992,136.0313,ak47
151.23792,907.6208,80.11819,ak47
68.605865,761.4858,80.03125,ak47
6.8649735,1420.6754,106.3125,hegrenade
1982.473,-75.677795,218.03125,ak47
2065.8584,95.384895,129.14606,ak47
1370.7103,474.37033,119.95379,ak47
2287.4028,-394.09558,95.67206,ak47
1279.1663,796.4572,141.7409,ak47
33.419827,864.2669,80.03125,ak47
1241.157,332.4293,128.03125,ak47
2081.2993,-148.63623,258.6584,ak47
2216.3691,-312.33398,98.44418,ak47
1478.995,1045.4363,157.3614,ak47
670.62585,2924.5771,140.79129,ak47
26.28984,2623.8115,161.03125,ak47
275.96863,1238.0312,111.03987,inferno
339.9863,2008.5466,137.33734,ak47
155.66644,2506.1138,161.03125,ak47
58.333694,2540.4812,161.03125,ak47
951.9201,2668.7605,140.0843,ak47
49.16061,878.03174,80.03125,ak47
1341.6971,532.10034,118.82649,ak47
1334.0859,533.37256,119.06973,ak47
2192.813,80.76256,126.13473,ak47
1968.3148,438.12805,220.03128,ak47
741.89935,2057.3655,136.0313,ak47
293.47363,3066.4043,164.45941,ak47
759.2663,2790.7625,142.88748,ak47
799.9267,2133.1055,136.03131,ak47
799.0176,2137.3667,136.03131,ak47
1470.5857,105.07364,132.03125,ak47
1968.4817,-186.36249,256.03125,ak47
1312.8113,758.0252,138.9853,ak47
1353.32,761.4115,140.46591,ak47
2433.5647,1123.4764,169.1149,ak47
856.0299,-367.54224,89.03125,glock
